4170
4170
4170
4170
4174.2
4174.2
4174.2
4174.2
4174.2
4185
4182.84
4197.5
4197.5
4197.5
4197.5
4160
4154
4154
4154
4154
4160
4160
4130.04
4140.12
4183.1604
4183.1604
4160
